origin,init,destination,final,price
6,77,5,78,1.1
6,77,7,78,0.7
6,77,8,78,0.7
6,77,9,78,0.6
7,77,0,78,0.7
7,77,1,78,0.5
7,77,2,78,0.4
7,77,3,79,2.9
7,77,4,78,0.4
7,77,5,78,1.0
7,77,6,78,0.7
7,77,8,78,0.8
7,77,9,78,1.0
8,77,0,78,0.8
8,77,1,78,1.4
8,77,2,78,1.0
8,77,3,79,5.3
8,77,4,78,0.6
8,77,5,79,1.4
8,77,6,78,0.7
8,77,7,78,0.8
8,77,9,78,1.1
9,77,0,79,1.6
9,77,1,78,0.8
9,77,2,78,0.5
9,77,3,78,2.4
9,77,4,78,0.8
9,77,5,78,0.5
9,77,6,78,0.7
9,77,7,78,0.9
9,77,8,78,1.2
0,78,1,79,0.9
0,78,2,79,1.1
0,78,3,81,3.6
0,78,4,79,0.9
0,78,5,80,1.5
0,78,6,79,1.3
0,78,7,79,0.7
0,78,8,79,0.7
0,78,9,80,1.7
1,78,0,79,1.0
1,78,2,79,0.4
1,78,3,80,2.7
1,78,4,79,0.8
1,78,5,79,0.5
1,78,6,80,1.1
1,78,7,79,0.5
1,78,8,79,1.4
1,78,9,79,0.9
2,78,0,79,1.2
2,78,1,79,0.5
2,78,3,80,2.3
2,78,4,79,0.4
2,78,5,79,0.5
2,78,6,79,0.7
2,78,7,79,0.6
2,78,8,79,1.0
2,78,9,79,0.6
3,78,0,81,3.8
3,78,1,80,2.8
3,78,2,80,2.5
3,78,4,80,2.8
3,78,5,79,2.1
3,78,6,80,3.8
3,78,7,80,2.9
3,78,8,80,5.5
3,78,9,79,2.3
4,78,0,79,0.8
4,78,1,79,0.9
4,78,2,79,0.6
4,78,3,80,2.8
4,78,5,79,0.9
4,78,6,79,0.5
4,78,7,79,0.4
4,78,8,79,0.7
4,78,9,79,0.8
5,78,0,80,1.5
5,78,1,79,0.6
5,78,2,79,0.5
5,78,3,79,1.9
5,78,4,79,0.9
5,78,6,79,1.0
5,78,7,79,1.0
5,78,8,80,1.4
5,78,9,79,0.6
6,78,0,79,1.2
6,78,1,79,1.0
6,78,2,79,0.7
6,78,3,79,3.5
6,78,4,79,0.4
6,78,5,79,1.1
6,78,7,79,0.7
6,78,8,79,0.7
6,78,9,79,0.6
7,78,0,79,0.7
7,78,1,79,0.5
7,78,2,79,0.4
7,78,3,80,2.9
7,78,4,79,0.4
7,78,5,79,1.0
7,78,6,79,0.7
7,78,8,79,0.8
7,78,9,79,1.0
8,78,0,79,0.8
8,78,1,79,1.4
8,78,2,79,1.0
8,78,3,80,5.3
8,78,4,79,0.6
8,78,5,80,1.4
8,78,6,79,0.7
8,78,7,79,0.8
8,78,9,79,1.1
9,78,0,80,1.6
9,78,1,79,0.8
9,78,2,79,0.5
9,78,3,79,2.4
9,78,4,79,0.8
9,78,5,79,0.5
9,78,6,79,0.7
9,78,7,79,0.9
9,78,8,79,1.2
0,79,1,80,0.9
0,79,2,80,1.1
0,79,3,82,3.6
0,79,4,80,0.9
0,79,5,81,1.5
0,79,6,80,1.3
0,79,7,80,0.7
0,79,8,80,0.7
0,79,9,81,1.7
1,79,0,80,1.0
1,79,2,80,0.4
1,79,3,81,2.7
1,79,4,80,0.8
1,79,5,80,0.5
1,79,6,81,1.1
1,79,7,80,0.5
1,79,8,80,1.4
1,79,9,80,0.9
2,79,0,80,1.2
2,79,1,80,0.5
2,79,3,81,2.3
2,79,4,80,0.4
2,79,5,80,0.5
2,79,6,80,0.7
2,79,7,80,0.6
2,79,8,80,1.0
2,79,9,80,0.6
3,79,0,82,3.8
3,79,1,81,2.8
3,79,2,81,2.5
3,79,4,81,2.8
3,79,5,80,2.1
3,79,6,81,3.8
3,79,7,81,2.9
3,79,8,81,5.5
3,79,9,80,2.3
4,79,0,80,0.8
4,79,1,80,0.9
4,79,2,80,0.6
4,79,3,81,2.8
4,79,5,80,0.9
4,79,6,80,0.5
4,79,7,80,0.4
4,79,8,80,0.7
4,79,9,80,0.8
5,79,0,81,1.5
5,79,1,80,0.6
5,79,2,80,0.5
5,79,3,80,1.9
5,79,4,80,0.9
5,79,6,80,1.0
5,79,7,80,1.0
5,79,8,81,1.4
5,79,9,80,0.6
6,79,0,80,1.2
6,79,1,80,1.0
6,79,2,80,0.7
6,79,3,80,3.5
6,79,4,80,0.4
6,79,5,80,1.1
6,79,7,80,0.7
6,79,8,80,0.7
6,79,9,80,0.6
7,79,0,80,0.7
7,79,1,80,0.5
7,79,2,80,0.4
7,79,3,81,2.9
7,79,4,80,0.4
7,79,5,80,1.0
7,79,6,80,0.7
7,79,8,80,0.8
7,79,9,80,1.0
8,79,0,80,0.8
8,79,1,80,1.4
8,79,2,80,1.0
8,79,3,81,5.3
8,79,4,80,0.6
8,79,5,81,1.4
8,79,6,80,0.7
8,79,7,80,0.8
8,79,9,80,1.1
9,79,0,81,1.6
9,79,1,80,0.8
9,79,2,80,0.5
9,79,3,80,2.4
9,79,4,80,0.8
9,79,5,80,0.5
9,79,6,80,0.7
9,79,7,80,0.9
9,79,8,80,1.2
0,80,1,81,0.9
0,80,2,81,1.1
0,80,3,83,3.6
0,80,4,81,0.9
0,80,5,82,1.5
0,80,6,81,1.3
0,80,7,81,0.7
0,80,8,81,0.7
0,80,9,82,1.7
1,80,0,81,1.0
1,80,2,81,0.4
1,80,3,82,2.7
1,80,4,81,0.8
1,80,5,81,0.5
1,80,6,82,1.1
1,80,7,81,0.5
1,80,8,81,1.4
1,80,9,81,0.9
2,80,0,81,1.2
2,80,1,81,0.5
2,80,3,82,2.3
2,80,4,81,0.4
2,80,5,81,0.5
2,80,6,81,0.7
2,80,7,81,0.6
2,80,8,81,1.0
2,80,9,81,0.6
3,80,0,83,3.8
3,80,1,82,2.8
3,80,2,82,2.5
3,80,4,82,2.8
3,80,5,81,2.1
3,80,6,82,3.8
3,80,7,82,2.9
3,80,8,82,5.5
3,80,9,81,2.3
4,80,0,81,0.8
4,80,1,81,0.9
4,80,2,81,0.6
4,80,3,82,2.8
4,80,5,81,0.9
4,80,6,81,0.5
4,80,7,81,0.4
4,80,8,81,0.7
4,80,9,81,0.8
5,80,0,82,1.5
5,80,1,81,0.6
5,80,2,81,0.5
5,80,3,81,1.9
5,80,4,81,0.9
5,80,6,81,1.0
5,80,7,81,1.0
5,80,8,82,1.4
5,80,9,81,0.6
6,80,0,81,1.2
6,80,1,81,1.0
6,80,2,81,0.7
6,80,3,81,3.5
6,80,4,81,0.4
6,80,5,81,1.1
6,80,7,81,0.7
6,80,8,81,0.7
6,80,9,81,0.6
7,80,0,81,0.7
7,80,1,81,0.5
7,80,2,81,0.4
7,80,3,82,2.9
7,80,4,81,0.4
7,80,5,81,1.0
7,80,6,81,0.7
7,80,8,81,0.8
7,80,9,81,1.0
8,80,0,81,0.8
8,80,1,81,1.4
8,80,2,81,1.0
8,80,3,82,5.3
8,80,4,81,0.6
8,80,5,82,1.4
8,80,6,81,0.7
8,80,7,81,0.8
8,80,9,81,1.1
9,80,0,82,1.6
9,80,1,81,0.8
9,80,2,81,0.5
9,80,3,81,2.4
9,80,4,81,0.8
9,80,5,81,0.5
9,80,6,81,0.7
9,80,7,81,0.9
9,80,8,81,1.2
0,81,1,82,0.9
0,81,2,82,1.1
0,81,3,84,3.6
0,81,4,82,0.9
0,81,5,83,1.5
0,81,6,82,1.3
0,81,7,82,0.7
0,81,8,82,0.7
0,81,9,83,1.7
1,81,0,82,1.0
1,81,2,82,0.4
1,81,3,83,2.7
1,81,4,82,0.8
1,81,5,82,0.5
1,81,6,83,1.1
1,81,7,82,0.5
1,81,8,82,1.4
1,81,9,82,0.9
2,81,0,82,1.2
2,81,1,82,0.5
2,81,3,83,2.3
2,81,4,82,0.4
2,81,5,82,0.5
2,81,6,82,0.7
2,81,7,82,0.6
2,81,8,82,1.0
2,81,9,82,0.6
3,81,0,84,3.8
3,81,1,83,2.8
3,81,2,83,2.5
3,81,4,83,2.8
3,81,5,82,2.1
3,81,6,83,3.8
3,81,7,83,2.9
3,81,8,83,5.5
3,81,9,82,2.3
4,81,0,82,0.8
4,81,1,82,0.9
4,81,2,82,0.6
4,81,3,83,2.8
4,81,5,82,0.9
4,81,6,82,0.5
4,81,7,82,0.4
4,81,8,82,0.7
4,81,9,82,0.8
5,81,0,83,1.5
5,81,1,82,0.6
5,81,2,82,0.5
5,81,3,82,1.9
5,81,4,82,0.9
5,81,6,82,1.0
5,81,7,82,1.0
5,81,8,83,1.4
5,81,9,82,0.6
6,81,0,82,1.2
6,81,1,82,1.0
6,81,2,82,0.7
6,81,3,82,3.5
6,81,4,82,0.4
6,81,5,82,1.1
6,81,7,82,0.7
6,81,8,82,0.7
6,81,9,82,0.6
7,81,0,82,0.7
7,81,1,82,0.5
7,81,2,82,0.4
7,81,3,83,2.9
7,81,4,82,0.4
7,81,5,82,1.0
7,81,6,82,0.7
7,81,8,82,0.8
7,81,9,82,1.0
8,81,0,82,0.8
8,81,1,82,1.4
8,81,2,82,1.0
8,81,3,83,5.3
8,81,4,82,0.6
8,81,5,83,1.4
8,81,6,82,0.7
8,81,7,82,0.8
8,81,9,82,1.1
9,81,0,83,1.6
9,81,1,82,0.8
9,81,2,82,0.5
9,81,3,82,2.4
9,81,4,82,0.8
9,81,5,82,0.5
9,81,6,82,0.7
9,81,7,82,0.9
9,81,8,82,1.2
0,82,1,83,0.9
0,82,2,83,1.1
0,82,3,85,3.6
0,82,4,83,0.9
0,82,5,84,1.5
0,82,6,83,1.3
0,82,7,83,0.7
0,82,8,83,0.7
0,82,9,84,1.7
1,82,0,83,1.0
1,82,2,83,0.4
1,82,3,84,2.7
1,82,4,83,0.8
1,82,5,83,0.5
1,82,6,84,1.1
1,82,7,83,0.5
1,82,8,83,1.4
1,82,9,83,0.9
2,82,0,83,1.2
2,82,1,83,0.5
2,82,3,84,2.3
2,82,4,83,0.4
2,82,5,83,0.5
2,82,6,83,0.7
2,82,7,83,0.6
2,82,8,83,1.0
2,82,9,83,0.6
3,82,0,85,3.8
3,82,1,84,2.8
3,82,2,84,2.5
3,82,4,84,2.8
3,82,5,83,2.1
3,82,6,84,3.8
3,82,7,84,2.9
3,82,8,84,5.5
3,82,9,83,2.3
4,82,0,83,0.8
4,82,1,83,0.9
4,82,2,83,0.6
4,82,3,84,2.8
4,82,5,83,0.9
4,82,6,83,0.5
4,82,7,83,0.4
4,82,8,83,0.7
4,82,9,83,0.8
5,82,0,84,1.5
5,82,1,83,0.6
5,82,2,83,0.5
5,82,3,83,1.9
5,82,4,83,0.9
5,82,6,83,1.0
5,82,7,83,1.0
5,82,8,84,1.4
5,82,9,83,0.6
6,82,0,83,1.2
6,82,1,83,1.0
6,82,2,83,0.7
6,82,3,83,3.5
6,82,4,83,0.4
6,82,5,83,1.1
6,82,7,83,0.7
6,82,8,83,0.7
6,82,9,83,0.6
7,82,0,83,0.7
7,82,1,83,0.5
7,82,2,83,0.4
7,82,3,84,2.9
7,82,4,83,0.4
7,82,5,83,1.0
7,82,6,83,0.7
7,82,8,83,0.8
7,82,9,83,1.0
8,82,0,83,0.8
8,82,1,83,1.4
8,82,2,83,1.0
8,82,3,84,5.3
8,82,4,83,0.6
8,82,5,84,1.4
8,82,6,83,0.7
8,82,7,83,0.8
8,82,9,83,1.1
9,82,0,84,1.6
9,82,1,83,0.8
9,82,2,83,0.5
9,82,3,83,2.4
9,82,4,83,0.8
9,82,5,83,0.5
9,82,6,83,0.7
9,82,7,83,0.9
9,82,8,83,1.2
0,83,1,84,0.9
0,83,2,84,1.1
0,83,3,86,3.6
0,83,4,84,0.9
0,83,5,85,1.5
0,83,6,84,1.3
0,83,7,84,0.7
0,83,8,84,0.7
0,83,9,85,1.7
1,83,0,84,1.0
1,83,2,84,0.4
1,83,3,85,2.7
1,83,4,84,0.8
1,83,5,84,0.5
1,83,6,85,1.1
1,83,7,84,0.5
1,83,8,84,1.4
1,83,9,84,0.9
2,83,0,84,1.2
2,83,1,84,0.5
2,83,3,85,2.3
2,83,4,84,0.4
2,83,5,84,0.5
2,83,6,84,0.7
2,83,7,84,0.6
2,83,8,84,1.0
2,83,9,84,0.6
3,83,0,86,3.8
3,83,1,85,2.8
3,83,2,85,2.5
3,83,4,85,2.8
3,83,5,84,2.1
3,83,6,85,3.8
3,83,7,85,2.9
3,83,8,85,5.5
3,83,9,84,2.3
4,83,0,84,0.8
4,83,1,84,0.9
4,83,2,84,0.6
4,83,3,85,2.8
4,83,5,84,0.9
4,83,6,84,0.5
4,83,7,84,0.4
4,83,8,84,0.7
4,83,9,84,0.8
5,83,0,85,1.5
5,83,1,84,0.6
5,83,2,84,0.5
5,83,3,84,1.9
5,83,4,84,0.9
5,83,6,84,1.0
5,83,7,84,1.0
5,83,8,85,1.4
5,83,9,84,0.6
6,83,0,84,1.2
6,83,1,84,1.0
6,83,2,84,0.7
6,83,3,84,3.5
6,83,4,84,0.4
6,83,5,84,1.1
6,83,7,84,0.7
6,83,8,84,0.7
6,83,9,84,0.6
7,83,0,84,0.7
7,83,1,84,0.5
7,83,2,84,0.4
7,83,3,85,2.9
7,83,4,84,0.4
7,83,5,84,1.0
7,83,6,84,0.7
7,83,8,84,0.8
7,83,9,84,1.0
8,83,0,84,0.8
8,83,1,84,1.4
8,83,2,84,1.0
8,83,3,85,5.3
8,83,4,84,0.6
8,83,5,85,1.4
8,83,6,84,0.7
8,83,7,84,0.8
8,83,9,84,1.1
9,83,0,85,1.6
9,83,1,84,0.8
9,83,2,84,0.5
9,83,3,84,2.4
9,83,4,84,0.8
9,83,5,84,0.5
9,83,6,84,0.7
9,83,7,84,0.9
9,83,8,84,1.2
0,84,1,85,0.9
0,84,2,85,1.1
0,84,3,87,3.6
0,84,4,85,0.9
0,84,5,86,1.5
0,84,6,85,1.3
0,84,7,85,0.7
0,84,8,85,0.7
0,84,9,86,1.7
1,84,0,85,1.0
1,84,2,85,0.4
1,84,3,86,2.7
1,84,4,85,0.8
1,84,5,85,0.5
1,84,6,86,1.1
1,84,7,85,0.5
1,84,8,85,1.4
1,84,9,85,0.9
2,84,0,85,1.2
2,84,1,85,0.5
2,84,3,86,2.3
2,84,4,85,0.4
2,84,5,85,0.5
2,84,6,85,0.7
2,84,7,85,0.6
2,84,8,85,1.0
2,84,9,85,0.6
3,84,0,87,3.8
3,84,1,86,2.8
3,84,2,86,2.5
3,84,4,86,2.8
3,84,5,85,2.1
3,84,6,86,3.8
3,84,7,86,2.9
3,84,8,86,5.5
3,84,9,85,2.3
4,84,0,85,0.8
4,84,1,85,0.9
4,84,2,85,0.6
4,84,3,86,2.8
4,84,5,85,0.9
4,84,6,85,0.5
4,84,7,85,0.4
4,84,8,85,0.7
4,84,9,85,0.8
5,84,0,86,1.5
5,84,1,85,0.6
5,84,2,85,0.5
5,84,3,85,1.9
5,84,4,85,0.9
5,84,6,85,1.0
5,84,7,85,1.0
5,84,8,86,1.4
5,84,9,85,0.6
6,84,0,85,1.2
6,84,1,85,1.0
6,84,2,85,0.7
6,84,3,85,3.5
6,84,4,85,0.4
6,84,5,85,1.1
6,84,7,85,0.7
6,84,8,85,0.7
6,84,9,85,0.6
7,84,0,85,0.7
7,84,1,85,0.5
7,84,2,85,0.4
7,84,3,86,2.9
7,84,4,85,0.4
7,84,5,85,1.0
7,84,6,85,0.7
7,84,8,85,0.8
7,84,9,85,1.0
8,84,0,85,0.8
8,84,1,85,1.4
8,84,2,85,1.0
8,84,3,86,5.3
8,84,4,85,0.6
8,84,5,86,1.4
8,84,6,85,0.7
8,84,7,85,0.8
8,84,9,85,1.1
9,84,0,86,1.6
9,84,1,85,0.8
9,84,2,85,0.5
9,84,3,85,2.4
9,84,4,85,0.8
9,84,5,85,0.5
9,84,6,85,0.7
9,84,7,85,0.9
9,84,8,85,1.2
0,85,1,86,0.9
0,85,2,86,1.1
0,85,3,88,3.6
0,85,4,86,0.9
0,85,5,87,1.5
0,85,6,86,1.3
0,85,7,86,0.7
0,85,8,86,0.7
0,85,9,87,1.7
1,85,0,86,1.0
1,85,2,86,0.4
1,85,3,87,2.7
1,85,4,86,0.8
1,85,5,86,0.5
1,85,6,87,1.1
1,85,7,86,0.5
1,85,8,86,1.4
1,85,9,86,0.9
2,85,0,86,1.2
2,85,1,86,0.5
2,85,3,87,2.3
2,85,4,86,0.4
2,85,5,86,0.5
2,85,6,86,0.7
2,85,7,86,0.6
2,85,8,86,1.0
2,85,9,86,0.6
3,85,0,88,3.8
3,85,1,87,2.8
3,85,2,87,2.5
3,85,4,87,2.8
3,85,5,86,2.1
3,85,6,87,3.8
3,85,7,87,2.9
3,85,8,87,5.5
3,85,9,86,2.3
4,85,0,86,0.8
4,85,1,86,0.9
4,85,2,86,0.6
4,85,3,87,2.8
4,85,5,86,0.9
4,85,6,86,0.5
4,85,7,86,0.4
4,85,8,86,0.7
4,85,9,86,0.8
5,85,0,87,1.5
5,85,1,86,0.6
5,85,2,86,0.5
5,85,3,86,1.9
5,85,4,86,0.9
5,85,6,86,1.0
5,85,7,86,1.0
5,85,8,87,1.4
5,85,9,86,0.6
6,85,0,86,1.2
6,85,1,86,1.0
6,85,2,86,0.7
6,85,3,86,3.5
6,85,4,86,0.4
6,85,5,86,1.1
6,85,7,86,0.7
6,85,8,86,0.7
6,85,9,86,0.6
7,85,0,86,0.7
7,85,1,86,0.5
7,85,2,86,0.4
7,85,3,87,2.9
7,85,4,86,0.4
7,85,5,86,1.0
7,85,6,86,0.7
7,85,8,86,0.8
7,85,9,86,1.0
8,85,0,86,0.8
8,85,1,86,1.4
8,85,2,86,1.0
8,85,3,87,5.3
8,85,4,86,0.6
8,85,5,87,1.4
8,85,6,86,0.7
8,85,7,86,0.8
8,85,9,86,1.1
9,85,0,87,1.6
9,85,1,86,0.8
9,85,2,86,0.5
9,85,3,86,2.4
9,85,4,86,0.8
9,85,5,86,0.5
9,85,6,86,0.7
9,85,7,86,0.9
9,85,8,86,1.2
0,86,1,87,0.9
0,86,2,87,1.1
0,86,3,89,3.6
0,86,4,87,0.9
0,86,5,88,1.5
0,86,6,87,1.3
0,86,7,87,0.7
0,86,8,87,0.7
0,86,9,88,1.7
1,86,0,87,1.0
1,86,2,87,0.4
1,86,3,88,2.7
1,86,4,87,0.8
1,86,5,87,0.5
1,86,6,88,1.1
1,86,7,87,0.5
1,86,8,87,1.4
1,86,9,87,0.9
2,86,0,87,1.2
2,86,1,87,0.5
2,86,3,88,2.3
2,86,4,87,0.4
2,86,5,87,0.5
2,86,6,87,0.7
2,86,7,87,0.6
2,86,8,87,1.0
2,86,9,87,0.6
3,86,0,89,3.8
3,86,1,88,2.8
3,86,2,88,2.5
3,86,4,88,2.8
3,86,5,87,2.1
3,86,6,88,3.8
3,86,7,88,2.9
3,86,8,88,5.5
3,86,9,87,2.3
4,86,0,87,0.8
4,86,1,87,0.9
4,86,2,87,0.6
4,86,3,88,2.8
4,86,5,87,0.9
4,86,6,87,0.5
4,86,7,87,0.4
4,86,8,87,0.7
4,86,9,87,0.8
5,86,0,88,1.5
5,86,1,87,0.6
5,86,2,87,0.5
5,86,3,87,1.9
5,86,4,87,0.9
5,86,6,87,1.0
5,86,7,87,1.0
5,86,8,88,1.4
5,86,9,87,0.6
6,86,0,87,1.2
6,86,1,87,1.0
6,86,2,87,0.7
6,86,3,87,3.5
6,86,4,87,0.4
6,86,5,87,1.1
6,86,7,87,0.7
6,86,8,87,0.7
6,86,9,87,0.6
7,86,0,87,0.7
7,86,1,87,0.5
7,86,2,87,0.4
7,86,3,88,2.9
7,86,4,87,0.4
7,86,5,87,1.0
7,86,6,87,0.7
7,86,8,87,0.8
7,86,9,87,1.0
8,86,0,87,0.8
8,86,1,87,1.4
8,86,2,87,1.0
8,86,3,88,5.3
8,86,4,87,0.6
8,86,5,88,1.4
8,86,6,87,0.7
8,86,7,87,0.8
8,86,9,87,1.1
9,86,0,88,1.6
9,86,1,87,0.8
9,86,2,87,0.5
9,86,3,87,2.4
9,86,4,87,0.8
9,86,5,87,0.5
9,86,6,87,0.7
9,86,7,87,0.9
9,86,8,87,1.2
0,87,1,88,0.9
0,87,2,88,1.1
0,87,3,90,3.6
0,87,4,88,0.9
0,87,5,89,1.5
0,87,6,88,1.3
0,87,7,88,0.7
0,87,8,88,0.7
0,87,9,89,1.7
1,87,0,88,1.0
1,87,2,88,0.4
1,87,3,89,2.7
1,87,4,88,0.8
1,87,5,88,0.5
1,87,6,89,1.1
1,87,7,88,0.5
1,87,8,88,1.4
1,87,9,88,0.9
2,87,0,88,1.2
2,87,1,88,0.5
2,87,3,89,2.3
2,87,4,88,0.4
2,87,5,88,0.5
2,87,6,88,0.7
2,87,7,88,0.6
2,87,8,88,1.0
2,87,9,88,0.6
3,87,0,90,3.8
3,87,1,89,2.8
3,87,2,89,2.5
3,87,4,89,2.8
3,87,5,88,2.1
3,87,6,89,3.8
3,87,7,89,2.9
3,87,8,89,5.5
3,87,9,88,2.3
4,87,0,88,0.8
4,87,1,88,0.9
4,87,2,88,0.6
4,87,3,89,2.8
4,87,5,88,0.9
4,87,6,88,0.5
4,87,7,88,0.4
4,87,8,88,0.7
4,87,9,88,0.8
5,87,0,89,1.5
5,87,1,88,0.6
5,87,2,88,0.5
5,87,3,88,1.9
5,87,4,88,0.9
5,87,6,88,1.0
5,87,7,88,1.0
5,87,8,89,1.4
5,87,9,88,0.6
6,87,0,88,1.2
6,87,1,88,1.0
6,87,2,88,0.7
6,87,3,88,3.5
6,87,4,88,0.4
6,87,5,88,1.1
6,87,7,88,0.7
6,87,8,88,0.7
6,87,9,88,0.6
7,87,0,88,0.7
7,87,1,88,0.5
7,87,2,88,0.4
7,87,3,89,2.9
7,87,4,88,0.4
7,87,5,88,1.0
7,87,6,88,0.7
7,87,8,88,0.8
7,87,9,88,1.0
8,87,0,88,0.8
8,87,1,88,1.4
8,87,2,88,1.0
8,87,3,89,5.3
8,87,4,88,0.6
8,87,5,89,1.4
8,87,6,88,0.7
8,87,7,88,0.8
8,87,9,88,1.1
9,87,0,89,1.6
9,87,1,88,0.8
9,87,2,88,0.5
9,87,3,88,2.4
9,87,4,88,0.8
9,87,5,88,0.5
9,87,6,88,0.7
9,87,7,88,0.9
9,87,8,88,1.2
0,88,1,89,0.9
0,88,2,89,1.1
0,88,3,91,3.6
0,88,4,89,0.9
0,88,5,90,1.5
0,88,6,89,1.3
0,88,7,89,0.7
0,88,8,89,0.7
0,88,9,90,1.7
1,88,0,89,1.0
1,88,2,89,0.4
1,88,3,90,2.7
1,88,4,89,0.8
1,88,5,89,0.5
1,88,6,90,1.1
1,88,7,89,0.5
1,88,8,89,1.4
1,88,9,89,0.9
2,88,0,89,1.2
2,88,1,89,0.5
2,88,3,90,2.3
2,88,4,89,0.4
2,88,5,89,0.5
2,88,6,89,0.7
2,88,7,89,0.6
2,88,8,89,1.0
2,88,9,89,0.6
3,88,0,91,3.8
3,88,1,90,2.8
3,88,2,90,2.5
3,88,4,90,2.8
3,88,5,89,2.1
3,88,6,90,3.8
3,88,7,90,2.9
3,88,8,90,5.5
3,88,9,89,2.3
4,88,0,89,0.8
4,88,1,89,0.9
4,88,2,89,0.6
4,88,3,90,2.8
4,88,5,89,0.9
4,88,6,89,0.5
4,88,7,89,0.4
4,88,8,89,0.7
4,88,9,89,0.8
5,88,0,90,1.5
5,88,1,89,0.6
5,88,2,89,0.5
5,88,3,89,1.9
5,88,4,89,0.9
5,88,6,89,1.0
5,88,7,89,1.0
5,88,8,90,1.4
5,88,9,89,0.6
6,88,0,89,1.2
6,88,1,89,1.0
6,88,2,89,0.7
6,88,3,89,3.5
6,88,4,89,0.4
6,88,5,89,1.1
6,88,7,89,0.7
6,88,8,89,0.7
6,88,9,89,0.6
7,88,0,89,0.7
7,88,1,89,0.5
7,88,2,89,0.4
7,88,3,90,2.9
7,88,4,89,0.4
7,88,5,89,1.0
7,88,6,89,0.7
7,88,8,89,0.8
7,88,9,89,1.0
8,88,0,89,0.8
8,88,1,89,1.4
8,88,2,89,1.0
8,88,3,90,5.3
8,88,4,89,0.6
8,88,5,90,1.4
8,88,6,89,0.7
8,88,7,89,0.8
8,88,9,89,1.1
9,88,0,90,1.6
9,88,1,89,0.8
9,88,2,89,0.5
9,88,3,89,2.4
9,88,4,89,0.8
9,88,5,89,0.5
9,88,6,89,0.7
9,88,7,89,0.9
9,88,8,89,1.2
0,89,1,90,0.9
0,89,2,90,1.1
0,89,3,92,3.6
0,89,4,90,0.9
0,89,5,91,1.5
0,89,6,90,1.3
0,89,7,90,0.7
0,89,8,90,0.7
0,89,9,91,1.7
1,89,0,90,1.0
1,89,2,90,0.4
1,89,3,91,2.7
1,89,4,90,0.8
1,89,5,90,0.5
1,89,6,91,1.1
1,89,7,90,0.5
1,89,8,90,1.4
1,89,9,90,0.9
2,89,0,90,1.2
2,89,1,90,0.5
2,89,3,91,2.3
2,89,4,90,0.4
2,89,5,90,0.5
2,89,6,90,0.7
2,89,7,90,0.6
2,89,8,90,1.0
2,89,9,90,0.6
3,89,0,92,3.8
3,89,1,91,2.8
3,89,2,91,2.5
3,89,4,91,2.8
3,89,5,90,2.1
3,89,6,91,3.8
3,89,7,91,2.9
3,89,8,91,5.5
3,89,9,90,2.3
4,89,0,90,0.8
4,89,1,90,0.9
4,89,2,90,0.6
4,89,3,91,2.8
4,89,5,90,0.9
4,89,6,90,0.5
4,89,7,90,0.4
4,89,8,90,0.7
4,89,9,90,0.8
5,89,0,91,1.5
5,89,1,90,0.6
5,89,2,90,0.5
5,89,3,90,1.9
5,89,4,90,0.9
5,89,6,90,1.0
5,89,7,90,1.0
5,89,8,91,1.4
5,89,9,90,0.6
6,89,0,90,1.2
6,89,1,90,1.0
6,89,2,90,0.7
6,89,3,90,3.5
6,89,4,90,0.4
6,89,5,90,1.1
6,89,7,90,0.7
6,89,8,90,0.7
6,89,9,90,0.6
7,89,0,90,0.7
7,89,1,90,0.5
7,89,2,90,0.4
7,89,3,91,2.9
7,89,4,90,0.4
7,89,5,90,1.0
7,89,6,90,0.7
7,89,8,90,0.8
7,89,9,90,1.0
8,89,0,90,0.8
8,89,1,90,1.4
8,89,2,90,1.0
8,89,3,91,5.3
8,89,4,90,0.6
8,89,5,91,1.4
8,89,6,90,0.7
8,89,7,90,0.8
8,89,9,90,1.1
9,89,0,91,1.6
9,89,1,90,0.8
9,89,2,90,0.5
9,89,3,90,2.4
9,89,4,90,0.8
9,89,5,90,0.5
9,89,6,90,0.7
9,89,7,90,0.9
9,89,8,90,1.2
0,90,1,91,0.9
0,90,2,91,1.1
0,90,3,93,3.6
0,90,4,91,0.9
0,90,5,92,1.5
0,90,6,91,1.3
0,90,7,91,0.7
0,90,8,91,0.7
0,90,9,92,1.7
1,90,0,91,1.0
1,90,2,91,0.4
1,90,3,92,2.7
1,90,4,91,0.8
1,90,5,91,0.5
1,90,6,92,1.1
1,90,7,91,0.5
1,90,8,91,1.4
1,90,9,91,0.9
2,90,0,91,1.2
2,90,1,91,0.5
2,90,3,92,2.3
2,90,4,91,0.4
2,90,5,91,0.5
2,90,6,91,0.7
2,90,7,91,0.6
2,90,8,91,1.0
2,90,9,91,0.6
3,90,0,93,3.8
3,90,1,92,2.8
3,90,2,92,2.5
3,90,4,92,2.8
3,90,5,91,2.1
3,90,6,92,3.8
3,90,7,92,2.9
3,90,8,92,5.5
3,90,9,91,2.3
4,90,0,91,0.8
4,90,1,91,0.9
4,90,2,91,0.6
4,90,3,92,2.8
4,90,5,91,0.9
4,90,6,91,0.5
4,90,7,91,0.4
4,90,8,91,0.7
4,90,9,91,0.8
5,90,0,92,1.5
5,90,1,91,0.6
5,90,2,91,0.5
5,90,3,91,1.9
5,90,4,91,0.9
5,90,6,91,1.0
5,90,7,91,1.0
5,90,8,92,1.4
5,90,9,91,0.6
